municipios;ibge;homicidio_doloso;total_vitimas_homicidio_doloso;latrocinio;furtos;abigeato;furto_veiculo;roubos;roubo_veiculo;estelionato;delitos_armas_municoes;entorpecente_posse;entorpecente_trafico;vitimas_latrocinio;vitimas_lesao_corporal_morte;total_vitimas_crimes_violentos
quatro irmaos;4315313;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
quevedos;4315321;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0
quinze de novembro;4315354;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0
redentora;4315404;1;1;0;3;0;0;0;0;5;2;0;0;0;0;1
relvado;4315453;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
restinga seca;4315503;0;0;0;7;0;0;2;0;6;1;0;0;0;0;0
rio dos indios;4315552;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
rio grande;4315602;1;1;0;177;6;10;78;2;52;12;20;28;0;0;3
rio pardo;4315701;0;0;0;29;1;0;0;0;29;3;2;2;0;0;0
riozinho;4315750;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
roca sales;4315800;0;0;0;8;0;0;0;0;9;1;0;0;0;0;0
rodeio bonito;4315909;0;0;0;4;1;0;0;0;0;0;1;1;0;0;0
rolador;4315958;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
rolante;4316006;0;0;0;7;1;0;3;1;24;0;3;4;0;0;0
ronda alta;4316105;0;0;0;3;0;0;0;0;2;1;2;3;0;0;0
rondinha;4316204;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
roque gonzales;4316303;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0
rosario do sul;4316402;0;0;0;18;2;2;2;0;21;1;2;4;0;0;0
sagrada familia;4316428;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
saldanha marinho;4316436;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
salto do jacui;4316451;0;0;0;13;0;0;0;0;4;1;3;0;0;0;0
salvador das missoes;4316477;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
salvador do sul;4316501;0;0;0;2;0;0;0;0;3;0;1;1;0;0;0
sananduva;4316600;0;0;0;1;0;0;0;0;7;1;1;0;0;0;0
santa barbara do sul;4316709;0;0;0;4;1;0;0;0;6;0;1;1;0;0;0
santa cecilia do sul;4316733;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
santa clara do sul;4316758;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0
santa cruz do sul;4316808;0;0;0;102;1;9;1;1;126;4;17;18;0;0;0
santa margarida do sul;4316972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
santa maria;4316907;1;1;0;348;9;19;51;4;273;17;34;45;0;1;2
santa maria do herval;4316956;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
santa rosa;4317202;0;0;0;73;0;1;2;0;24;0;12;8;0;0;1
santa tereza;4317251;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
santa vitoria do palmar;4317301;0;0;0;50;5;1;1;1;5;0;0;2;0;0;0
santana da boa vista;4317004;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0
santana do livramento;4317103;2;2;0;73;14;8;7;0;51;7;12;3;0;0;2
santiago;4317400;0;0;0;28;2;3;2;0;19;2;8;13;0;0;0
santo angelo;4317509;2;2;0;104;8;6;13;0;51;7;16;12;0;0;2
santo antonio da patrulha;4317608;0;0;0;27;1;1;4;1;22;0;3;5;0;0;0
santo antonio das missoes;4317707;0;0;0;8;4;0;0;0;4;1;1;0;0;0;0
santo antonio do palma;4317558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
santo antonio do planalto;4317756;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
santo augusto;4317806;1;1;0;27;0;1;3;0;6;0;2;0;0;0;1
santo cristo;4317905;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
santo expedito do sul;4317954;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
sao borja;4318002;0;0;0;35;6;1;1;0;31;4;6;8;0;0;0
sao domingos do sul;4318051;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
sao francisco de assis;4318101;1;1;0;6;3;0;0;0;4;0;3;1;0;0;1
sao francisco de paula;4318200;0;0;0;17;2;1;0;0;8;2;2;0;0;0;0
sao gabriel;4318309;0;0;0;75;5;3;4;0;16;6;3;23;0;0;0
sao jeronimo;4318408;0;0;0;21;1;0;0;0;16;1;4;5;0;0;1
sao joao da urtiga;4318424;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
sao joao do polesine;4318432;0;0;0;2;0;0;0;0;3;1;0;1;0;0;0
sao jorge;4318440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao jose das missoes;4318457;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
sao jose do herval;4318465;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
sao jose do hortencio;4318481;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
sao jose do inhacora;4318499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao jose do norte;4318507;0;0;0;11;3;1;1;0;5;2;2;4;0;0;0
sao jose do ouro;4318606;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
sao jose do sul;4318614;0;0;0;4;0;0;1;0;1;1;0;1;0;0;0
sao jose dos ausentes;4318622;0;0;0;3;1;0;0;0;1;0;1;1;0;0;0
sao leopoldo;4318705;1;1;0;263;1;26;73;10;187;7;8;27;0;0;1
sao lourenco do sul;4318804;0;0;0;32;0;1;1;0;23;0;15;2;0;0;0
sao luiz gonzaga;4318903;1;1;0;22;3;0;2;0;21;3;12;7;0;0;1
sao marcos;4319000;0;0;0;6;0;1;0;0;8;1;1;0;0;0;4
sao martinho;4319109;0;0;0;2;0;0;0;0;3;0;0;1;0;0;0
sao martinho da serra;4319125;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0
sao miguel das missoes;4319158;0;0;0;1;1;1;0;0;3;1;0;0;0;0;0
sao nicolau;4319208;0;0;0;3;1;0;0;0;1;1;0;0;0;0;0
sao paulo das missoes;4319307;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
sao pedro da serra;4319356;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
sao pedro das missoes;4319364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao pedro do butia;4319372;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sao pedro do sul;4319406;0;0;0;28;8;0;2;0;7;1;0;3;0;0;0
sao sebastiao do cai;4319505;0;0;0;19;0;1;1;0;24;0;21;2;0;0;0
sao sepe;4319604;0;0;0;14;0;0;1;0;8;1;1;1;0;0;0
sao valentim;4319703;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0
sao valentim do sul;4319711;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
sao valerio do sul;4319737;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
sao vendelino;4319752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao vicente do sul;4319802;0;0;0;4;1;0;0;0;4;0;2;0;0;0;0
sapiranga;4319901;0;0;0;58;0;4;15;1;38;0;10;8;0;0;0
sapucaia do sul;4320008;2;2;0;125;0;13;40;16;95;4;12;26;0;0;2
sarandi;4320107;0;0;0;21;1;3;2;0;16;1;6;10;0;0;0
seberi;4320206;0;0;0;16;0;2;0;0;3;2;1;1;0;0;0
sede nova;4320230;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
segredo;4320263;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
selbach;4320305;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
senador salgado filho;4320321;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sentinela do sul;4320354;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
serafina correa;4320404;1;1;0;5;0;0;0;0;10;4;6;2;0;0;1
serio;4320453;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
sertao;4320503;0;0;0;4;1;0;0;0;3;0;0;0;0;0;0
sertao santana;4320552;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0
sete de setembro;4320578;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
severiano de almeida;4320602;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
silveira martins;4320651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sinimbu;4320677;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
sobradinho;4320701;0;0;0;13;0;0;0;0;12;1;0;0;0;0;0
soledade;4320800;1;1;0;20;2;1;1;0;9;3;8;3;0;0;1
tabai;4320859;0;0;0;3;1;1;0;0;2;0;0;0;0;0;0
tapejara;4320909;0;0;0;30;0;2;4;0;9;0;3;0;0;0;0
tapera;4321006;0;0;0;9;0;1;2;0;1;0;1;1;0;0;0
tapes;4321105;0;0;0;7;1;0;2;0;1;2;0;6;0;0;0
taquara;4321204;0;0;0;42;1;6;3;1;42;4;66;10;0;0;0
taquari;4321303;0;0;0;10;2;0;4;1;22;0;14;2;0;0;0
taquarucu do sul;4321329;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
tavares;4321352;0;0;0;9;1;0;0;0;4;0;0;0;0;0;0
tenente portela;4321402;0;0;0;12;1;1;0;0;7;2;2;2;0;0;0
terra de areia;4321436;0;0;0;7;0;0;0;0;10;0;0;1;0;0;0
teutonia;4321451;0;0;0;12;0;1;0;0;20;2;11;3;0;0;0
tio hugo;4321469;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
tiradentes do sul;4321477;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0
toropi;4321493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
torres;4321501;1;1;0;57;0;5;3;1;43;0;21;6;0;0;1
tramandai;4321600;1;1;0;71;3;2;7;1;40;3;10;12;0;0;1
travesseiro;4321626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tres arroios;4321634;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
tres cachoeiras;4321667;0;0;0;4;0;0;0;0;10;0;1;0;0;0;0
tres coroas;4321709;0;0;0;7;0;0;0;0;5;3;7;1;0;0;0
tres de maio;4321808;0;0;0;7;1;0;1;0;12;4;2;4;0;0;0
tres forquilhas;4321832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tres palmeiras;4321857;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
tres passos;4321907;0;0;0;28;0;0;3;0;19;1;4;8;0;0;0
trindade do sul;4321956;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
triunfo;4322004;0;0;0;20;3;1;1;0;12;2;4;7;0;0;0
tucunduva;4322103;0;0;0;2;1;0;1;0;3;1;0;0;0;0;0
tunas;4322152;0;0;0;2;1;0;0;0;3;0;0;0;0;0;0
tupanci do sul;4322186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tupancireta;4322202;0;0;0;7;0;1;0;0;15;1;1;0;0;0;0
tupandi;4322251;0;0;0;1;1;0;0;0;4;0;0;0;0;0;0
tuparendi;4322301;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0
turucu;4322327;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
ubiretama;4322343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uniao da serra;4322350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
unistalda;4322376;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
uruguaiana;4322400;4;4;1;102;6;2;20;0;53;9;11;11;1;0;5
vacaria;4322509;0;0;0;90;2;3;12;0;41;9;14;9;0;0;2
vale do sol;4322533;1;1;0;0;0;0;0;0;5;0;1;0;0;0;1
vale real;4322541;0;0;0;1;0;0;0;0;3;0;2;0;0;0;0
vale verde;4322525;1;1;0;6;2;0;1;0;0;0;0;0;0;0;1
vanini;4322558;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
venancio aires;4322608;2;2;0;77;3;7;11;0;30;3;7;6;0;0;2
vera cruz;4322707;0;0;0;7;0;1;0;0;10;1;1;2;0;0;0
veranopolis;4322806;0;0;0;6;2;0;0;0;9;1;3;5;0;0;0
vespasiano correa;4322855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
viadutos;4322905;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0
viamao;4323002;7;8;0;188;4;7;76;11;135;11;7;12;0;0;8
vicente dutra;4323101;1;1;0;2;0;1;0;0;1;1;0;0;0;0;1
victor graeff;4323200;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
vila flores;4323309;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0
vila langaro;4323358;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
vila maria;4323408;0;0;0;5;2;0;0;0;0;1;2;0;0;0;0
vila nova do sul;4323457;0;0;0;8;2;1;0;0;2;1;0;0;0;0;0
vista alegre;4323507;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
vista alegre do prata;4323606;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
vista gaucha;4323705;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
vitoria das missoes;4323754;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0
westfalia;4323770;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
xangri-la;4323804;0;0;0;14;0;0;2;0;16;1;3;1;0;0;0
acegua;4300034;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
agua santa;4300059;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
agudo;4300109;0;0;0;3;0;1;0;0;5;1;0;0;0;0;0
ajuricaba;4300208;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
alecrim;4300307;1;1;0;3;0;0;0;0;2;6;0;1;0;0;1
alegrete;4300406;0;0;0;45;3;2;7;0;29;1;8;3;0;0;1
alegria;4300455;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
almirante tamandare do sul;4300471;0;0;0;3;0;1;0;0;2;1;0;0;0;0;0
alpestre;4300505;0;0;0;2;0;0;1;0;0;1;1;0;0;0;0
alto alegre;4300554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alto feliz;4300570;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
alvorada;4300604;4;4;0;98;0;2;85;15;123;9;19;31;0;0;4
amaral ferrador;4300638;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ametista do sul;4300646;0;0;0;17;1;0;0;0;2;0;1;0;0;0;0
andre da rocha;4300661;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
anta gorda;4300703;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0
antonio prado;4300802;0;0;0;9;0;1;0;2;8;0;3;3;0;0;0
arambare;4300851;0;0;0;8;1;0;1;0;4;0;1;0;0;0;0
ararica;4300877;0;0;0;4;0;0;0;0;4;0;3;0;0;0;0
aratiba;4300901;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
arroio do meio;4301008;1;1;0;16;0;2;0;1;15;1;1;1;0;0;1
arroio do padre;4301073;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
arroio do sal;4301057;0;0;0;22;1;1;0;0;8;0;0;0;0;0;0
arroio do tigre;4301206;0;0;0;3;2;1;0;0;2;1;1;0;0;0;0
arroio dos ratos;4301107;0;0;0;4;0;0;0;0;3;1;7;7;0;0;0
arroio grande;4301305;0;0;0;7;1;0;1;0;2;0;0;1;0;0;0
arvorezinha;4301404;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0
augusto pestana;4301503;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0
aurea;4301552;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
bage;4301602;1;1;0;103;5;6;10;0;72;8;6;19;0;0;1
balneario pinhal;4301636;0;0;0;22;0;0;4;1;10;0;4;1;0;0;0
barao;4301651;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
barao de cotegipe;4301701;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
barao do triunfo;4301750;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
barra do guarita;4301859;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
barra do quarai;4301875;0;0;0;3;0;0;0;0;1;0;2;0;0;0;0
barra do ribeiro;4301909;1;1;0;5;0;0;0;0;5;0;0;1;0;0;1
barra do rio azul;4301925;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
barra funda;4301958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
barracao;4301800;0;0;0;2;2;0;0;0;2;1;0;0;0;0;0
barros cassal;4302006;0;0;0;7;2;0;0;0;0;0;5;0;0;0;0
benjamin constant do sul;4302055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bento goncalves;4302105;0;0;0;91;0;4;8;1;109;7;22;20;0;0;0
boa vista das missoes;4302154;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0
boa vista do burica;4302204;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
boa vista do cadeado;4302220;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
boa vista do incra;4302238;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
boa vista do sul;4302253;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
bom jesus;4302303;0;0;0;5;0;0;0;0;4;0;0;5;0;0;0
bom principio;4302352;0;0;0;4;0;1;0;0;10;0;8;1;0;0;0
bom progresso;4302378;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
bom retiro do sul;4302402;1;1;0;7;2;0;0;0;4;0;4;1;0;0;1
boqueirao do leao;4302451;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
bossoroca;4302501;0;0;0;2;1;0;0;0;4;0;0;0;0;0;0
bozano;4302584;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
braga;4302600;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
brochier;4302659;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0
butia;4302709;1;1;0;14;3;1;4;0;12;1;7;7;0;0;1
cacapava do sul;4302808;0;0;0;29;7;0;0;0;10;1;9;0;0;0;0
cacequi;4302907;0;0;0;10;4;0;0;0;9;3;1;0;0;0;0
cachoeira do sul;4303004;1;1;0;41;2;6;5;0;40;3;2;13;0;0;1
cachoeirinha;4303103;1;1;0;123;0;12;36;3;109;1;9;4;0;0;2
cacique doble;4303202;0;0;0;0;0;1;1;0;1;19;0;0;0;0;0
caibate;4303301;0;0;0;2;1;0;0;0;2;0;0;0;0;0;0
caicara;4303400;0;0;0;2;0;1;0;0;3;0;0;0;0;0;0
camaqua;4303509;0;0;0;53;3;2;6;1;19;1;12;7;0;0;0
camargo;4303558;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
cambara do sul;4303608;0;0;0;3;0;0;0;0;4;2;1;0;0;0;0
campestre da serra;4303673;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
campina das missoes;4303707;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
campinas do sul;4303806;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
campo bom;4303905;0;0;0;44;0;8;13;0;64;3;8;6;0;0;0
campo novo;4304002;0;0;0;9;1;0;0;0;2;0;5;0;0;0;0
campos borges;4304101;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
candelaria;4304200;0;0;0;18;0;0;2;0;19;2;2;4;0;0;0
candido godoi;4304309;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
candiota;4304358;0;0;0;8;2;1;0;0;5;0;0;0;0;0;0
canela;4304408;0;0;0;40;0;1;5;0;47;1;8;10;0;0;0
cangucu;4304507;0;0;0;31;3;3;2;0;16;1;0;3;0;0;0
canoas;4304606;2;2;0;351;0;25;104;23;327;13;27;50;0;0;2
canudos do vale;4304614;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
capao bonito do sul;4304622;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
capao da canoa;4304630;1;1;0;86;0;5;10;2;68;4;8;15;0;0;1
capao do cipo;4304655;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
capao do leao;4304663;0;0;0;5;1;1;3;0;4;0;0;0;0;0;0
capela de santana;4304689;0;0;0;6;0;0;0;0;1;0;1;5;0;0;0
capitao;4304697;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
capivari do sul;4304671;0;0;0;3;0;0;0;0;5;1;0;0;0;0;0
caraa;4304713;1;1;0;1;0;0;0;0;2;0;1;3;0;0;1
carazinho;4304705;0;0;0;35;0;6;11;1;43;2;6;3;0;0;0
carlos barbosa;4304804;0;0;0;11;0;3;0;2;22;0;2;0;0;0;0
carlos gomes;4304853;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
casca;4304903;0;0;0;9;1;0;0;0;4;0;0;0;0;0;0
caseiros;4304952;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0
catuipe;4305009;0;0;0;5;0;0;0;0;2;0;0;1;0;0;0
caxias do sul;4305108;5;5;0;329;3;51;70;12;481;23;13;18;0;0;6
centenario;4305116;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1
cerrito;4305124;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
cerro branco;4305132;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
cerro grande;4305157;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
cerro grande do sul;4305173;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
cerro largo;4305207;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0
chapada;4305306;0;0;0;4;0;1;0;0;9;0;0;0;0;0;0
charqueadas;4305355;0;0;0;13;0;0;0;0;18;1;24;18;0;0;0
charrua;4305371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chiapetta;4305405;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chui;4305439;0;0;0;5;1;0;1;0;0;0;2;2;0;0;0
chuvisca;4305447;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
cidreira;4305454;2;2;0;25;0;0;1;0;7;4;6;3;0;0;2
ciriaco;4305504;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0
colinas;4305587;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
colorado;4305603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
condor;4305702;0;0;0;8;3;0;0;0;2;0;0;0;0;0;0
constantina;4305801;0;0;0;2;0;0;0;1;7;0;3;1;0;0;0
coqueiro baixo;4305835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coqueiros do sul;4305850;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
coronel barros;4305871;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
coronel bicaco;4305900;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
coronel pilar;4305934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cotipora;4305959;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0
coxilha;4305975;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
crissiumal;4306007;0;0;0;4;1;0;0;0;5;0;0;0;0;0;0
cristal;4306056;0;0;0;3;0;0;0;0;2;1;0;0;0;0;0
cristal do sul;4306072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cruz alta;4306106;0;0;0;47;0;1;4;0;61;5;4;7;0;0;0
cruzaltense;4306130;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
cruzeiro do sul;4306205;0;0;0;4;0;0;0;0;5;0;0;0;0;0;0
david canabarro;4306304;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
derrubadas;4306320;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0
dezesseis de novembro;4306353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dilermando de aguiar;4306379;0;0;0;2;2;0;1;0;2;0;0;0;0;0;0
dois irmaos;4306403;0;0;0;7;1;0;1;0;27;0;3;0;0;0;0
dois irmaos das missoes;4306429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dois lajeados;4306452;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
dom feliciano;4306502;0;0;0;6;3;0;1;0;2;0;1;1;0;0;0
dom pedrito;4306601;0;0;0;27;4;3;1;0;10;2;6;11;0;0;0
dom pedro de alcantara;4306551;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
dona francisca;4306700;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
doutor ricardo;4306734;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
dr mauricio cardoso;4306759;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0
eldorado do sul;4306767;0;0;0;33;1;5;7;0;19;4;7;4;0;0;0
encantado;4306809;0;0;0;50;0;3;3;0;19;1;6;6;0;0;0
encruzilhada do sul;4306908;0;0;0;10;3;0;1;0;8;7;3;3;0;0;0
engenho velho;4306924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
entre ijuis;4306957;0;0;0;5;0;0;0;0;2;1;2;0;0;0;0
entre rios do sul;4306932;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
erebango;4306973;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
erechim;4307005;3;4;0;53;0;0;1;0;59;9;27;9;0;0;4
ernestina;4307054;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
erval grande;4307203;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
erval seco;4307302;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0
esmeralda;4307401;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
esperanca do sul;4307450;0;0;0;1;0;0;0;0;1;0;0;5;0;0;0
espumoso;4307500;0;0;0;2;0;1;0;0;7;0;1;0;0;0;0
estacao;4307559;0;0;0;1;0;0;0;0;4;0;3;0;0;0;0
estancia velha;4307609;0;0;0;55;1;0;4;0;20;0;9;1;0;0;0
esteio;4307708;3;4;0;79;0;9;21;1;77;1;4;7;0;0;4
estrela;4307807;0;0;0;16;1;0;1;0;23;0;7;4;0;0;0
estrela velha;4307815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eugenio de castro;4307831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fagundes varela;4307864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
farroupilha;4307906;0;0;0;34;0;6;6;4;67;2;8;14;0;0;1
faxinal do soturno;4308003;0;0;0;3;0;0;0;0;4;0;0;1;0;0;0
faxinalzinho;4308052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fazenda vila nova;4308078;0;0;0;3;0;0;0;0;2;0;2;1;0;0;0
feliz;4308102;0;0;0;6;0;1;0;0;15;0;0;1;0;0;0
flores da cunha;4308201;0;0;0;15;2;2;2;0;32;1;2;3;0;0;0
floriano peixoto;4308250;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
fontoura xavier;4308300;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0
formigueiro;4308409;0;0;0;4;1;0;1;0;4;1;0;0;0;0;0
forquetinha;4308433;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
fortaleza dos valos;4308458;0;0;0;4;0;2;0;0;3;0;0;0;0;0;0
frederico westphalen;4308508;0;0;0;9;1;0;0;0;13;2;7;1;0;0;0
garibaldi;4308607;0;0;0;16;0;2;0;1;7;2;5;1;0;0;0
garruchos;4308656;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
gaurama;4308706;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0
general camara;4308805;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0
gentil;4308854;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
getulio vargas;4308904;0;0;0;8;0;1;1;0;10;1;5;3;0;0;0
girua;4309001;0;0;0;11;0;0;2;0;6;2;2;3;0;0;0
glorinha;4309050;0;0;0;3;0;0;0;0;5;0;0;2;0;0;0
